Customer ID,Name,Age,Gender,Signup Date,Last Purchase,Total Purchases,Total Spent ($),Country,Email,Device Type,Is Subscribed,Feedback Score
7759,Sydney Thomas,66,Male,2021-11-21,2024-03-28,22,4474.54,Germany,qhuynh@gmail.com,Tablet,No,5.4
7760,Eric Booker,19,Female,2022-08-20,2024-12-05,19,1090.55,Canada,ryanhoward@yahoo.com,Desktop,Yes,5.6
7761,Holly Mclaughlin,59,Female,2020-08-22,2023-09-11,39,2489.86,UK,joel04@sanchez-nicholson.com,Mobile,Yes,9.5
7762,Derek Ward,55,Female,2021-04-02,2021-08-02,3,4732.31,UAE,ann53@wright.com,Mobile,No,8.6
7763,David Henry,30,Male,2024-02-20,2024-07-12,23,1141.17,UAE,lukebanks@yahoo.com,Desktop,Yes,6.0
7764,Kim Short,37,Male,2021-05-21,2023-09-04,20,4971.97,Singapore,christophermunoz@yahoo.com,Mobile,No,8.4
7765,Nicole Cook,44,Female,2024-03-20,2025-01-19,36,4423.19,UAE,ljohnson@yahoo.com,Desktop,No,9.7
7766,Samuel Jones,24,Female,2024-06-03,2025-01-13,37,3674.49,UK,katherinestewart@fox-smith.com,Tablet,No,7.5
7767,Carly Clements,20,Female,2022-09-03,2025-01-11,49,3211.19,Singapore,kenneth50@yahoo.com,Tablet,No,10.0
7768,Oscar Taylor,24,Male,2024-06-27,2025-04-26,41,2850.44,UAE,vking@knight.info,Mobile,Yes,4.9
7769,Felicia Thomas,58,Male,2023-07-07,2024-08-30,16,2589.81,Brazil,kylecurry@chen.info,Mobile,No,8.5
7770,Samuel Contreras,70,Female,2023-10-30,2024-02-12,32,2231.01,USA,brittanycollins@yahoo.com,Tablet,No,9.2
7771,Catherine Perez,27,Male,2022-06-25,2023-09-23,33,4573.66,UAE,craigmariah@clements.org,Tablet,No,8.8
7772,Timothy Rodriguez,51,Male,2022-08-06,2023-06-15,17,3490.45,Germany,rhonda97@yahoo.com,Tablet,No,7.2
7773,Cassandra Fuller,27,Male,2021-04-22,2021-09-07,3,4983.26,China,riverakimberly@anderson-schmidt.org,Tablet,Yes,7.1
7774,Martin Galloway,38,Female,2022-06-21,2023-11-18,31,2593.91,Germany,stevensmith@hotmail.com,Tablet,Yes,8.2
7775,Richard Mooney Jr.,30,Female,2023-04-15,2023-10-28,2,1111.05,Singapore,frankrogers@hawkins-morgan.com,Mobile,Yes,8.7
7776,Scott Brown,27,Male,2022-01-30,2024-12-14,24,4837.45,China,evan69@clark-davis.org,Desktop,No,8.4
7777,Sue Morales,51,Female,2023-12-25,2024-03-03,14,3474.93,Singapore,brenda56@herrera.com,Desktop,No,9.1
7778,Richard Carpenter,53,Male,2023-02-04,2025-01-02,13,1318.91,USA,ronnienelson@gmail.com,Tablet,No,6.0
7779,Ann Mcdaniel,62,Male,2021-06-18,2024-11-30,18,120.58,USA,omyers@hotmail.com,Tablet,Yes,7.2
7780,Allen Young,53,Male,2021-01-02,2025-03-19,16,3566.56,Australia,ddavis@perry.com,Mobile,No,6.1
7781,Dennis Obrien,20,Male,2021-01-12,2021-05-25,3,4843.29,China,julieshelton@wilson.com,Desktop,No,6.9
7782,James Baldwin,64,Male,2021-01-25,2023-05-27,47,4259.14,UK,rebecca32@haynes.info,Tablet,Yes,9.0
7783,Patricia Craig,60,Female,2024-04-20,2025-01-21,33,4629.94,USA,hurstandrew@andrade.net,Tablet,No,7.7
7784,Linda Rodriguez,61,Female,2023-10-17,2025-01-18,11,1625.72,Germany,kingteresa@gmail.com,Tablet,No,10.0
7785,Faith Sharp,27,Female,2022-11-17,2025-01-03,24,2185.25,Canada,clarktheresa@fisher.org,Desktop,Yes,7.8
7786,Jennifer Mora,27,Female,2022-06-04,2023-11-16,4,360.18,USA,richard24@bernard-rogers.net,Tablet,Yes,7.6
7787,Wanda Fleming,60,Male,2023-03-14,2023-05-09,8,1699.97,Brazil,ashleyhunter@yahoo.com,Desktop,Yes,7.7
7788,Isaac Barry,49,Female,2024-05-04,2025-05-06,8,597.88,Canada,tracyhood@yahoo.com,Tablet,Yes,6.5
7789,Angela Hall,28,Female,2024-07-01,2024-10-22,49,3531.88,Brazil,michael99@washington.biz,Desktop,No,7.4
7790,Brian Salinas,66,Male,2022-08-08,2024-11-14,44,2086.06,India,mark76@gmail.com,Mobile,Yes,9.2
7791,John Mosley,42,Female,2021-01-26,2024-12-03,46,2839.71,China,michellesmith@hotmail.com,Mobile,Yes,7.7
7792,Andrew Robertson,18,Male,2020-12-25,2025-04-26,5,865.25,Germany,denise80@yahoo.com,Mobile,Yes,6.3
7793,Richard Rollins,25,Female,2023-12-31,2024-09-15,30,2919.53,Australia,christopherferguson@hotmail.com,Desktop,No,6.1
7794,Brian Schmidt MD,58,Female,2022-10-30,2025-01-01,42,2350.27,Germany,pamelarodriguez@sanford-smith.org,Mobile,Yes,6.8
7795,James Brown,53,Male,2024-04-13,2024-04-25,25,2549.46,India,william47@hotmail.com,Desktop,Yes,7.6
7796,Ashley White,37,Female,2021-01-25,2023-11-30,26,4460.1,UK,jeff09@gmail.com,Tablet,Yes,9.3
7797,Heather Vazquez MD,65,Female,2020-11-04,2021-12-20,17,3329.18,USA,scottjessica@sanford.org,Desktop,Yes,5.5
7798,Michael Wade,50,Male,2021-04-21,2022-12-25,22,3664.09,UAE,luisevans@gmail.com,Mobile,No,7.0
7799,Alicia Barton,28,Male,2021-06-10,2024-12-22,28,2739.83,Australia,lharris@johnson-underwood.com,Mobile,No,7.7
7800,Kimberly Peck,46,Female,2023-11-08,2024-04-12,12,474.63,China,smejia@yahoo.com,Desktop,Yes,4.7
7801,Jacob Lowe,47,Female,2022-05-20,2025-07-27,8,4769.45,UAE,andersonvalerie@robinson-strickland.biz,Tablet,Yes,6.2
7802,Gabriella Williams,40,Female,2020-08-18,2022-10-12,37,2569.23,India,wgrant@santiago.com,Desktop,No,6.5
7803,Marisa Wilson,39,Male,2022-06-04,2025-03-28,36,1594.33,UAE,craigmarshall@perez.net,Tablet,No,6.3
7804,Luke Hanson,28,Female,2022-09-05,2024-07-22,17,1271.75,UAE,lori51@chapman.com,Mobile,Yes,7.8
7805,Lawrence Diaz,24,Female,2023-03-09,2024-06-12,13,684.66,Canada,ptorres@gmail.com,Mobile,No,7.3
7806,William Moreno,67,Female,2021-07-05,2023-03-10,42,3366.49,Brazil,conleymichelle@hotmail.com,Tablet,Yes,6.7
7807,Drew Allen,60,Male,2022-01-05,2024-06-30,2,4461.05,Brazil,moorejennifer@sanchez.com,Mobile,No,8.1
7808,Douglas Robinson,29,Female,2022-09-16,2023-09-20,21,3885.92,Germany,whitecrystal@lewis.com,Tablet,No,10.0
7809,David Alexander,27,Male,2020-11-22,2024-10-25,20,3144.34,Singapore,adriana58@yahoo.com,Tablet,Yes,10.0
7810,Sarah Hawkins,33,Male,2022-08-07,2023-10-02,19,1846.34,Australia,codyrodriguez@west-watkins.com,Mobile,No,4.6
7811,Cole Simmons,32,Male,2020-09-01,2024-10-29,14,349.29,UK,reneelane@hotmail.com,Desktop,Yes,8.4
7812,Shelley Figueroa,32,Male,2023-03-17,2023-03-25,1,622.06,Germany,brandon33@gmail.com,Mobile,No,7.2
7813,Keith Christian,45,Female,2023-03-26,2025-07-28,20,965.32,Canada,adamsdavid@hotmail.com,Mobile,No,7.7
7814,Larry Rubio,59,Female,2023-11-03,2024-08-22,33,3405.55,USA,wilsontiffany@dennis.biz,Desktop,No,6.9
7815,James Hughes,60,Male,2023-12-14,2024-02-15,48,709.03,Singapore,jessica76@shaffer.org,Desktop,Yes,7.7
7816,Rachel Jackson,60,Male,2024-07-13,2024-08-28,28,312.72,Canada,hortonbenjamin@owens.com,Tablet,No,7.7
7817,Molly Tran,43,Female,2022-05-23,2023-04-20,40,2939.35,China,kathleen72@hotmail.com,Desktop,Yes,6.6
7818,Kevin Jefferson,40,Female,2021-07-03,2022-11-13,43,2978.67,Canada,schneiderjeffery@gmail.com,Mobile,Yes,6.2
7819,Jon Lynch,31,Female,2022-08-15,2025-06-12,1,4277.54,Australia,mcabrera@yahoo.com,Desktop,No,6.8
7820,Elizabeth White,46,Male,2020-10-01,2022-02-11,45,2263.78,Australia,kristen89@gmail.com,Mobile,Yes,7.9
7821,Daniel Harding,54,Female,2023-11-14,2023-12-10,33,180.13,USA,anthony41@webb.org,Desktop,Yes,8.4
7822,Brittany Johns,24,Female,2023-07-21,2025-02-06,32,1605.18,UAE,rsnyder@gmail.com,Tablet,Yes,8.8
7823,Kenneth Henson,26,Male,2023-01-26,2024-09-29,7,376.95,Singapore,diazdeborah@hansen.com,Mobile,No,6.8
7824,Nicole Mooney,27,Male,2021-03-19,2024-04-11,45,1878.23,Brazil,uramirez@washington.net,Tablet,Yes,7.9
7825,Andrea Garcia,33,Male,2022-08-07,2024-02-27,14,3831.59,India,samanthacampbell@yahoo.com,Desktop,Yes,8.9
7826,Anthony Jimenez,31,Male,2022-01-15,2024-09-22,27,4480.2,India,ahood@collins-barker.com,Desktop,No,9.2
7827,Andre Moyer,65,Female,2023-07-30,2025-03-10,20,3407.13,Australia,kristen85@woodard-moore.net,Tablet,No,7.4
7828,Francisco Jensen,20,Female,2021-01-06,2022-03-19,8,604.43,China,taylor55@little.biz,Tablet,No,7.2
7829,Donna Jensen,22,Male,2022-07-06,2025-07-04,8,1881.86,China,franklinkelly@hotmail.com,Desktop,Yes,7.8
7830,Michael Knox,33,Male,2020-11-18,2024-10-04,13,2498.86,UAE,mchavez@yahoo.com,Tablet,No,5.8
7831,Thomas Murphy DVM,51,Female,2024-06-08,2024-12-08,1,949.75,Canada,reyescynthia@herrera-lynch.com,Mobile,Yes,7.2
7832,Jacob Allison,43,Male,2023-05-27,2025-06-13,47,4210.61,UAE,brucemyers@dixon.org,Tablet,No,8.6
7833,Gary Deleon,63,Female,2021-06-11,2025-02-09,48,2924.75,Germany,hallbryan@andersen-woods.com,Desktop,Yes,8.5
7834,Carlos Snyder,69,Female,2023-11-02,2025-01-28,30,3252.41,Singapore,dustin14@lawrence.com,Desktop,Yes,7.1
7835,Eric Leonard,51,Male,2022-10-17,2022-11-01,23,3248.37,Singapore,joseph80@gmail.com,Tablet,Yes,7.8
7836,Susan Henderson,22,Female,2022-06-29,2025-07-01,34,1327.94,Canada,pamelasherman@gmail.com,Desktop,Yes,6.3
7837,Alyssa Carr,21,Male,2023-03-10,2024-06-15,47,2462.37,Canada,jessica14@white-carey.org,Tablet,No,8.6
7838,Sarah Hudson,28,Female,2023-06-23,2025-03-25,20,4689.08,Singapore,jacob00@valdez-russell.net,Tablet,Yes,7.4
7839,Jennifer Oconnor,43,Female,2023-02-03,2025-03-29,28,4786.58,Canada,vflores@gmail.com,Desktop,No,7.1
7840,Gina Giles,68,Female,2021-01-17,2023-03-12,8,641.67,China,kelseynelson@johnson-ochoa.biz,Mobile,No,7.0
7841,Alicia Braun,22,Male,2021-05-12,2022-11-16,48,2474.41,Singapore,tina69@yahoo.com,Tablet,Yes,7.4
7842,Benjamin Butler,36,Female,2024-06-03,2025-07-18,30,1476.71,Australia,steven39@merritt-mullen.com,Desktop,No,6.8
7843,Angela Phelps,41,Male,2022-06-21,2022-09-09,30,4485.09,Germany,michael30@garcia-brown.com,Tablet,Yes,8.5
7844,Michael Thomas,58,Male,2023-02-15,2024-10-13,21,2106.2,UAE,jlambert@yahoo.com,Desktop,Yes,6.9
7845,William Lee,70,Male,2021-11-04,2022-02-24,22,1422.56,UAE,juliajoseph@yahoo.com,Desktop,No,9.9
7846,Nathan Winters,56,Female,2022-02-16,2024-01-04,41,4045.42,Singapore,vlong@yahoo.com,Tablet,Yes,9.7
7847,Jeremiah Harris,48,Female,2021-02-26,2023-07-20,42,323.59,Canada,perezjessica@cooper-griffin.com,Tablet,No,6.2
7848,Shannon Ferguson,39,Male,2020-10-17,2022-11-26,2,4955.51,India,henry35@yahoo.com,Desktop,Yes,7.6
7849,Sandra Green,24,Female,2023-03-05,2023-12-16,7,799.19,UK,uford@wilson.com,Desktop,Yes,6.5
7850,Stacy Torres,24,Male,2023-06-11,2025-04-09,37,3150.47,UAE,fischerjeffrey@yahoo.com,Desktop,No,7.0
7851,William Harris,62,Male,2023-03-14,2024-07-24,17,308.72,UAE,samantha42@gmail.com,Desktop,Yes,10.0
7852,Mr. Patrick Morgan,38,Male,2021-01-03,2022-08-17,32,2372.27,China,natalienixon@krueger.biz,Desktop,No,7.0
7853,Scott Jones,38,Male,2022-02-09,2025-01-17,42,2047.59,UK,trevor75@gmail.com,Tablet,No,8.0
7854,Lori Chavez,31,Female,2022-01-27,2024-11-30,20,814.55,UK,jonescharles@duncan.com,Mobile,Yes,8.3
7855,George Hansen,29,Male,2023-01-29,2024-01-19,4,1412.24,USA,craigkim@cohen.info,Desktop,No,6.0
7856,Mrs. Sandra Mcfarland,54,Female,2022-12-18,2025-02-01,3,2315.17,Australia,rick47@hotmail.com,Desktop,Yes,6.2
7857,Cynthia Jackson,63,Male,2022-12-03,2023-12-10,44,578.93,Canada,berrykaren@lewis-grant.com,Tablet,No,5.7
7858,Christopher Thomas,44,Male,2023-11-25,2024-06-23,40,2085.43,Germany,kennedypaula@white.com,Desktop,Yes,6.2
7859,Melissa Franco,41,Male,2020-12-01,2022-11-18,4,2889.21,UK,jasmine12@harris.net,Mobile,No,3.2
7860,Anthony Wright,42,Male,2023-03-23,2024-01-18,12,343.08,USA,ryan26@thomas-smith.com,Desktop,No,8.3
7861,Ashley Webb,20,Female,2024-01-10,2024-05-20,37,1971.93,India,campbelljose@yahoo.com,Tablet,No,10.0
7862,Curtis Walker,52,Female,2024-04-02,2024-09-14,18,3363.74,UK,cmcclain@yahoo.com,Mobile,No,7.7
7863,Wayne Holmes,34,Female,2023-06-25,2025-05-03,5,562.24,USA,ismith@yahoo.com,Mobile,Yes,5.4
7864,Emily Hoffman,20,Female,2021-11-01,2023-12-14,32,2049.36,USA,smithdouglas@yahoo.com,Desktop,Yes,6.5
7865,Kristin Herrera,68,Female,2022-05-04,2024-08-20,10,1262.52,UK,hgardner@yahoo.com,Mobile,No,6.8
7866,Anthony Blanchard,25,Female,2021-11-17,2025-04-07,21,666.81,Australia,vwiggins@newman.info,Desktop,Yes,6.0
7867,Valerie Ross,54,Female,2020-10-16,2024-08-02,2,1719.75,Australia,wanderson@roberson-reid.com,Desktop,Yes,8.8
7868,Kristin Thompson,23,Female,2023-09-25,2025-01-17,44,3993.06,Canada,charleswalker@gray.info,Mobile,Yes,8.7
7869,Jared Fitzgerald,20,Female,2021-03-02,2022-07-09,3,4515.31,Germany,markturner@nicholson.com,Mobile,Yes,5.8
7870,Megan Jensen,47,Female,2021-02-27,2024-05-20,11,871.55,China,burkepaul@hotmail.com,Desktop,No,8.6
7871,Walter Smith,57,Female,2024-01-02,2024-08-12,33,2853.74,Australia,kathleen98@velasquez-lawrence.info,Desktop,No,9.8
7872,Deanna Stanley,28,Female,2023-12-07,2024-08-04,3,456.11,Australia,vancemelanie@yahoo.com,Tablet,No,10.0
7873,James Beck,60,Female,2023-10-30,2024-11-29,14,4532.52,China,jtorres@gmail.com,Mobile,Yes,10.0
7874,Monica Wheeler,24,Male,2022-09-26,2024-11-16,14,213.78,UAE,nguyenbrett@garner-brown.com,Mobile,Yes,6.1
7875,Nathan Gomez,31,Male,2022-03-18,2025-02-09,24,4622.95,UK,xhuber@gregory-williams.com,Mobile,Yes,10.0
7876,Laura Benton,47,Female,2021-12-08,2022-04-27,22,268.97,Canada,spencer28@gmail.com,Tablet,Yes,7.0
7877,Andrew Hays,43,Male,2023-03-22,2025-01-01,41,976.22,Canada,donald71@garza-ellis.com,Tablet,No,6.6
7878,Jean Chandler,53,Female,2023-06-24,2025-01-30,27,221.48,India,torreschristopher@clarke-noble.org,Tablet,Yes,8.0
7879,Rodney Williams,44,Male,2023-06-08,2023-07-05,26,3633.61,UAE,fostermatthew@chavez-taylor.com,Desktop,No,6.6
7880,Matthew Wilson,26,Female,2024-02-28,2025-06-25,38,1275.78,Brazil,jason26@watkins.com,Tablet,No,8.1
7881,Monique Burke,21,Male,2022-02-14,2024-11-11,8,4445.31,Canada,amoore@sanders.org,Tablet,No,5.5
7882,Stacy Rodriguez,22,Female,2023-04-28,2023-10-12,40,4154.85,USA,floydthomas@gmail.com,Desktop,No,7.1
7883,Teresa Cordova,60,Female,2022-05-15,2023-07-13,5,299.76,Brazil,djohnson@taylor-marshall.com,Desktop,No,9.4
7884,Richard Jones,34,Female,2023-03-16,2025-02-05,6,2955.65,USA,amy87@sanchez.com,Desktop,Yes,7.4
7885,Kayla Gomez,49,Female,2021-03-22,2021-06-12,3,876.44,Australia,randall41@blevins.com,Desktop,Yes,7.7
7886,Andrew Nelson,39,Male,2021-06-12,2023-11-08,14,1640.86,UK,vware@johnson.com,Mobile,No,8.2
7887,Karen Marshall,70,Male,2022-09-03,2022-11-23,49,1407.44,Canada,changthomas@gmail.com,Desktop,No,9.3
7888,Deborah Harris,18,Female,2020-11-26,2023-12-11,35,3812.16,UAE,iberger@gmail.com,Mobile,Yes,5.0
7889,Nicole Lewis,55,Male,2023-04-06,2025-04-25,26,1635.12,Australia,pamelapace@clark-hansen.biz,Tablet,Yes,8.4
7890,Mr. William Santos,29,Male,2023-02-09,2023-02-14,44,2051.08,Brazil,lscott@alexander.org,Mobile,Yes,7.1
7891,Stephen Marquez,22,Female,2022-03-03,2023-09-25,33,1717.09,UK,jameslaura@brown-orr.com,Desktop,Yes,7.7
7892,Kimberly Morales,61,Female,2023-09-02,2025-07-26,12,3992.75,Brazil,pettylinda@russell.com,Mobile,No,9.1
7893,Douglas Cherry,56,Female,2024-06-05,2025-06-30,9,3825.66,UK,hannahwhite@moran.com,Tablet,Yes,5.7
7894,Christopher Ortiz,40,Male,2021-05-02,2022-08-30,35,1323.37,China,amanda15@gmail.com,Desktop,No,6.0
7895,Laura Johnson,68,Female,2021-01-18,2021-11-11,25,478.86,Australia,xnichols@gmail.com,Desktop,No,4.6
7896,Hannah Brown,28,Male,2024-04-06,2025-06-05,43,1328.85,UAE,cindy12@yahoo.com,Tablet,Yes,6.7
7897,Jessica Castro,45,Female,2020-10-21,2021-04-19,1,2523.27,China,rebecca31@lewis-murray.com,Mobile,Yes,9.5
7898,Jose Watkins,60,Female,2023-08-29,2023-09-09,4,2593.19,Germany,richard58@yahoo.com,Desktop,Yes,7.3
7899,Richard Davis,43,Male,2020-10-20,2021-11-04,23,4174.36,Brazil,brianmendoza@yahoo.com,Mobile,No,5.5
7900,Karen Acosta,44,Female,2021-03-17,2025-03-13,25,3240.02,USA,jeffreyowen@yahoo.com,Tablet,Yes,6.8
7901,Jerry Combs,48,Female,2023-01-30,2024-05-18,27,1712.71,USA,martinezedward@hotmail.com,Mobile,Yes,5.3
7902,Kimberly Morton,29,Male,2022-01-13,2022-10-26,32,4993.9,USA,jeremyaustin@yahoo.com,Tablet,Yes,5.8
7903,Tina Willis,62,Female,2023-10-02,2024-10-07,43,4080.35,Canada,tjoyce@osborne.org,Desktop,Yes,8.1
7904,John Harris,57,Male,2023-08-13,2024-01-05,36,226.49,Germany,rlawson@brown-hoffman.net,Desktop,Yes,5.7
7905,Sarah Reed,34,Male,2022-01-22,2024-06-10,44,601.73,Singapore,meganevans@powell.net,Desktop,No,9.2
7906,Taylor Velez,70,Male,2023-08-21,2024-02-29,32,4147.77,Germany,dbrown@gmail.com,Tablet,Yes,7.4
7907,Gina Craig,58,Male,2024-04-04,2025-07-08,44,2067.82,China,vholt@franklin.biz,Tablet,No,7.6
7908,Laura Bishop,54,Female,2024-03-25,2025-07-29,17,831.12,Australia,tonyaford@pace-oneill.com,Tablet,Yes,7.1
7909,Andrew Pratt,57,Male,2023-04-11,2024-02-06,47,3658.08,Germany,aaron62@hotmail.com,Desktop,Yes,8.7
7910,Erika Campbell,27,Female,2024-05-09,2024-11-26,2,3411.28,UK,amandageorge@gmail.com,Tablet,Yes,8.7
7911,Victoria Figueroa,68,Female,2022-10-20,2025-03-18,40,2536.59,Australia,ebonygarcia@stewart.com,Mobile,Yes,8.0
7912,Tami Mora,55,Male,2023-11-26,2024-03-31,39,2694.59,USA,vmcdaniel@yahoo.com,Desktop,Yes,8.3
7913,Hannah Smith,57,Male,2024-02-22,2025-06-02,15,2000.48,UK,luislong@gmail.com,Desktop,Yes,7.2
7914,Joseph Williams,35,Female,2020-09-24,2021-01-16,22,4153.86,UK,johnsonpatricia@mckee-thompson.com,Desktop,No,8.3
7915,Luke Brown,56,Female,2020-11-22,2022-01-27,9,1979.06,Germany,jcontreras@zimmerman.com,Mobile,No,7.0
7916,Dawn Clements,29,Male,2021-04-07,2022-10-09,10,554.45,UAE,fmitchell@yahoo.com,Desktop,Yes,7.5
7917,Joshua Walker,27,Female,2020-12-13,2025-04-17,4,3896.86,Australia,jonathanhiggins@yahoo.com,Tablet,Yes,7.1
7918,Rachael Smith,67,Male,2024-05-25,2024-06-21,37,4665.1,Singapore,diazadam@gmail.com,Desktop,No,6.8
7919,Leslie Mills,24,Male,2023-02-08,2025-03-05,46,3342.25,UAE,millerjennifer@miller.net,Tablet,Yes,6.5
7920,Cynthia Hill,45,Male,2023-06-10,2023-08-11,35,2024.95,Canada,danieltaylor@jackson-marquez.com,Tablet,No,8.2
7921,Brittany Spencer,24,Male,2023-06-12,2023-11-01,13,2926.25,Australia,vsolomon@obrien-allen.com,Tablet,Yes,9.5
7922,Amy Smith,65,Female,2024-07-19,2025-05-15,30,1652.35,UK,andersonjoseph@maxwell.info,Tablet,No,9.3
7923,Daniel Huerta,43,Female,2021-09-08,2023-05-11,31,375.2,India,swelch@hotmail.com,Tablet,Yes,5.6
7924,Mariah Martin,31,Male,2022-04-09,2024-08-10,43,68.9,UK,victoriapowell@miller.com,Mobile,Yes,9.4
7925,Lauren Vargas,55,Male,2023-03-03,2025-04-30,35,1352.29,Australia,becky19@banks.com,Desktop,No,7.0
7926,Audrey Conrad,21,Female,2023-02-25,2023-08-21,14,2191.52,China,csmith@yahoo.com,Desktop,Yes,8.4
7927,Courtney Soto,42,Female,2021-09-07,2023-09-11,48,4357.07,UAE,wilkinssarah@blair.com,Desktop,Yes,6.1
7928,Adam Jenkins,56,Female,2023-08-05,2024-04-01,27,2947.24,Australia,andersonjoseph@hull-moore.com,Mobile,Yes,7.7
7929,Jacqueline Thornton,26,Male,2021-04-13,2022-11-13,25,1409.96,Canada,heatherfloyd@hotmail.com,Tablet,No,8.0
7930,Christian Fields,61,Male,2022-11-04,2024-01-31,19,1210.76,USA,danaduncan@griffith.net,Tablet,No,5.3
7931,Johnny Moore,30,Female,2021-08-24,2022-02-09,10,1518.95,India,mbarry@gmail.com,Desktop,Yes,8.4
7932,Kelly Phelps DVM,45,Male,2023-12-08,2024-07-14,8,2512.38,Singapore,anthonysmith@hotmail.com,Desktop,No,9.5
7933,Kristen Brooks,27,Male,2023-08-18,2024-04-19,10,538.89,UK,tracy24@moore.info,Tablet,No,7.2
7934,William Wolf,26,Male,2020-10-06,2024-02-14,46,3980.09,Singapore,samuel01@yahoo.com,Mobile,Yes,9.5
7935,Maurice Ball,60,Male,2024-03-10,2025-02-24,15,1324.0,Germany,carrillodeborah@morgan.com,Mobile,No,7.2
7936,Paige Norman,38,Male,2021-01-18,2024-10-18,3,3325.1,Brazil,terry86@gmail.com,Desktop,Yes,8.8
7937,Cynthia Watson,64,Female,2024-05-20,2025-06-12,1,2555.28,Germany,zreyes@hotmail.com,Mobile,Yes,4.2
7938,Kevin Miller,48,Male,2023-03-10,2025-01-07,2,1527.18,Germany,jesusingram@brooks.net,Tablet,No,10.0
7939,Andrew Chavez,23,Male,2021-02-02,2022-11-18,21,3268.43,Germany,jgoodman@griffin.com,Tablet,No,9.7
7940,Jeff Duncan,32,Male,2022-01-04,2024-04-12,45,2225.5,India,rachel91@yahoo.com,Tablet,Yes,7.1
7941,Joshua Smith,42,Male,2024-05-01,2024-06-12,13,3810.52,Canada,sharpnancy@yahoo.com,Desktop,Yes,4.5
7942,Andrew Austin,62,Female,2022-10-07,2024-10-11,17,4333.49,Germany,kenneth11@valentine.com,Mobile,Yes,7.9
7943,Stephen Gibbs,38,Female,2024-01-18,2024-03-17,7,2449.58,Australia,melissa96@miller.org,Tablet,Yes,5.3
7944,Sharon Smith,62,Male,2024-06-28,2025-04-21,3,2020.4,China,lisapreston@hotmail.com,Mobile,No,8.2
7945,Ryan Garcia,39,Male,2021-05-15,2022-06-25,12,4649.78,Canada,cynthiascott@boyer-andrews.com,Desktop,No,8.1
7946,William Allen,25,Female,2021-11-04,2022-04-01,37,4773.06,India,larryburke@white-bowen.com,Tablet,Yes,6.1
7947,Jennifer Wood,45,Male,2021-09-22,2024-11-12,24,4710.08,Brazil,gilmorejeffrey@wise.info,Tablet,Yes,9.2
7948,Antonio Estrada,24,Female,2024-03-23,2024-05-25,21,1281.59,Australia,stephanieromero@gmail.com,Desktop,Yes,8.7
7949,Eric Gonzalez,30,Male,2023-08-04,2023-08-10,34,4833.43,India,oeaton@bender.com,Mobile,No,9.0
7950,Kimberly Hahn,47,Female,2022-08-30,2023-06-30,25,454.59,India,steven34@yahoo.com,Desktop,Yes,7.5
7951,Brianna Reynolds,38,Female,2023-09-25,2025-02-12,16,1171.26,USA,robinmorgan@hotmail.com,Desktop,Yes,5.4
7952,Kyle Cole,42,Female,2024-07-09,2024-10-12,6,678.92,Canada,bsullivan@gmail.com,Desktop,Yes,9.0
7953,Daniel Ellis,44,Female,2021-04-05,2023-09-10,16,4032.71,UK,qbriggs@gmail.com,Mobile,No,7.1
7954,Hannah Austin,68,Female,2024-06-19,2025-04-22,1,3332.08,Australia,twilliams@harper.net,Tablet,No,5.4
7955,Sean Rosario,26,Female,2023-11-24,2025-02-15,29,4930.48,USA,zlee@hotmail.com,Desktop,Yes,9.5
7956,Nancy Obrien,53,Female,2021-12-04,2023-07-20,11,3083.64,India,mcgeejimmy@chandler.info,Tablet,Yes,10.0
7957,Michael Davidson,59,Female,2024-05-17,2024-08-08,29,2782.17,Singapore,alyssagardner@montgomery.com,Desktop,No,7.4
7958,Timothy Perez,62,Female,2023-10-12,2024-08-16,32,4824.63,USA,cantubrenda@yahoo.com,Mobile,Yes,10.0
7959,Carrie Davis,58,Female,2021-02-17,2022-01-02,23,1271.48,India,reginaallen@stephenson-hill.com,Desktop,No,7.6
7960,Edward Anthony,38,Male,2024-05-07,2024-08-15,17,1985.9,India,hornjessica@flores.biz,Desktop,Yes,6.9
7961,Rebecca Dalton,36,Male,2023-11-20,2025-05-21,35,4236.1,Canada,ngarcia@hotmail.com,Mobile,Yes,6.6
7962,Gregory Williams,56,Female,2023-01-21,2023-12-23,9,4234.71,Singapore,jasoncook@yahoo.com,Desktop,No,10.0
7963,Helen Wells,40,Female,2023-02-19,2025-03-11,27,4101.7,USA,cgarcia@yahoo.com,Tablet,No,6.3
7964,Timothy Scott,23,Female,2023-02-11,2023-10-17,9,1811.13,USA,smithlaurie@yahoo.com,Tablet,No,8.6
7965,Alicia Nelson,43,Male,2022-10-04,2023-01-17,27,3402.26,USA,jrussell@ortiz.com,Mobile,No,6.7
7966,Christopher Williams,59,Female,2020-12-20,2024-10-21,11,2560.1,China,daniel88@hotmail.com,Mobile,Yes,6.8
7967,Jeremy Walker,25,Male,2020-10-28,2021-09-21,10,3107.82,Australia,sullivanaaron@brady.com,Desktop,Yes,9.0
7968,Courtney Williams,70,Female,2021-01-25,2022-07-24,13,4670.71,China,michael19@yahoo.com,Tablet,No,6.9
7969,Courtney Hartman,57,Male,2023-09-26,2024-01-02,39,2343.05,Singapore,roberthays@williams-stafford.com,Desktop,Yes,6.9
7970,Mark Cortez,50,Female,2020-10-22,2023-10-29,33,4659.3,Brazil,carol04@yahoo.com,Mobile,Yes,9.2
